facility_name,facility_type_code,facility_type,address,city,zip_code,county,latitude,longitude,trauma_center_flag,fips_county_code,is_primary_care,is_hospital,is_emergency_department_proxy,has_valid_coordinates
HT HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"1800 BROADVIEW DR, SUITE 260-A",GLENDALE,91208,Los Angeles,34.20417046,-118.2276593,,6037,False,False,False,True
HUMAN CONNECTION HEALTHCARE,HHA,HOME HEALTH AGENCY,"5535 BALBOA BLVD, SUITE 204A",ENCINO,91316,Los Angeles,34.171191,-118.50129,,6037,False,False,False,True
HUMAN TOUCH HOME HEALTH CARE AGENCY,HHA,HOME HEALTH AGENCY,"1122 WEST AVE L12, SUITE 103",LANCASTER,93534,Los Angeles,34.6488082,-118.1531769,,6037,False,False,False,True
"HUMAN TOUCH HOME HEALTH CARE AGENCY, INC.",HHA,HOME HEALTH AGENCY,"3629 N SEPULVEDA BLVD, SUITE 101",MANHATTAN BEACH,90266,Los Angeles,33.901488,-118.397007,,6037,False,False,False,True
"HUMAN TOUCH PALLIATIVE AND HOSPICE CARE, INC.",HOSPICE,HOSPICE,"3629 N SEPULVEDA BLVD, SUITE 102",MANHATTAN BEACH,90266,Los Angeles,33.901488,-118.397007,,6037,False,False,False,True
"HUMANE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"13701 RIVERSIDE DR, SUITE 600",SHERMAN OAKS,91423,Los Angeles,34.15789146,-118.4319255,,6037,False,False,False,True
HUMANITY HEALTH CARE SERVICES INC,HHA,HOME HEALTH AGENCY,"12444 VICTORY BLVD, SUITE 301-D",NORTH HOLLYWOOD,91606,Los Angeles,34.186446,-118.40454,,6037,False,False,False,True
"HUMMINGBIRD HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"855 N LARK ELLEN AVE, SUITE O",WEST COVINA,91791,Los Angeles,34.087671,-117.91701,,6037,False,False,False,True
HUNTINGTON AMBULATORY SURGERY CENTER,ASC,SURGICAL CLINIC,625 S FAIR OAKS AVE,PASADENA,91105,Los Angeles,34.135461,-118.150767,,6037,False,False,False,True
HUNTINGTON DRIVE HEALTH AND REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,400 W HUNTINGTON DR,ARCADIA,91007,Los Angeles,34.1311704,-118.0459977,,6037,False,False,False,True
HUNTINGTON HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,4515 HUNTINGTON DR S,LOS ANGELES,90032,Los Angeles,34.084026,-118.1884185,,6037,False,False,False,True
HUNTINGTON HOME HEALTH AGENCY,HHA,HOME HEALTH AGENCY,"171 N ALTADENA DR, UNIT #255",PASADENA,91107,Los Angeles,34.148934,-118.0988955,,6037,False,False,False,True
HUNTINGTON HOSPITAL,GACH,GENERAL ACUTE CARE HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,91105,Los Angeles,34.133418,-118.152207,LEVEL II,6037,False,True,True,True
HUNTINGTON MEMORIAL HOSPITAL D/P APH,APH,ACUTE PSYCHIATRIC HOSPITAL,100 W CALIFORNIA BLVD,PASADENA,91105,Los Angeles,34.133418,-118.152207,,6037,False,True,False,True
HUNTINGTON OUTPATIENT SURGERY CENTER,ASC,SURGICAL CLINIC,797 S FAIR OAKS AVE,PASADENA,91105,Los Angeles,34.131969,-118.151091,,6037,False,False,False,True
HUNTINGTON PARK DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,5942 RUGBY AVE,HUNTINGTON PARK,90255,Los Angeles,33.987897,-118.2261825,,6037,False,False,False,True
HUNTINGTON PARK FAMILY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,"2680 SATURN AVE, SUITE 120, 220, 280",HUNTINGTON PARK,90255,Los Angeles,33.976746,-118.222884,,6037,True,False,False,True
HUNTINGTON PARK NURSING CENTER,SNF,SKILLED NURSING FACILITY,6425 MILES AVE,HUNTINGTON PARK,90255,Los Angeles,33.980877,-118.2196755,,6037,False,False,False,True
HUNTINGTON SPECIALTY SURGERY LLC,ASC,SURGICAL CLINIC,"39 CONGRESS ST, SUITE 310",PASADENA,91105,Los Angeles,34.13439,-118.151199,,6037,False,False,False,True
"HVA HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"6368 VAN NUYS BLVD, UNIT F",VAN NUYS,91401,Los Angeles,34.186257,-118.448451,,6037,False,False,False,True
"HVH HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"7100 HAYVENHURST AVE, SUITE 325",VAN NUYS,91406,Los Angeles,34.199064,-118.492065,,6037,False,False,False,True
"HVN HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"14545 FRIAR ST, SUITE 386",VAN NUYS,91411,Los Angeles,34.18592801,-118.450384,,6037,False,False,False,True
"HVN HOSPICE, INC.",HOSPICE,HOSPICE,9829 SAN FERNANDO RD,PACOIMA,91331,Los Angeles,34.248708,-118.404018,,6037,False,False,False,True
HWY TO HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"10700 VENTURA BLVD, UNIT C-1",STUDIO CITY,91604,Los Angeles,34.138053,-118.3645845,,6037,False,False,False,True
"HYACINTH HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"855 N LARK ELLEN AVE, SUITE S",WEST COVINA,91791,Los Angeles,34.087671,-117.91701,,6037,False,False,False,True
HYASA HEALTH CENTER,HHA,HOME HEALTH AGENCY,"330 ARDEN AVE, SUITE 210",GLENDALE,91203,Los Angeles,34.158168,-118.259334,,6037,False,False,False,True
HYDE PARK HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,6520 WEST BLVD,LOS ANGELES,90043,Los Angeles,33.979851,-118.334988,,6037,False,False,False,True
"HYE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"14044 VENTURA BLVD, SUITE 307",SHERMAN OAKS,91423,Los Angeles,34.149069,-118.438722,,6037,False,False,False,True
"HYE NURSES HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"12011 VICTORY BLVD, SUITE 202",NORTH HOLLYWOOD,91606,Los Angeles,34.186986,-118.394793,,6037,False,False,False,True
"HYGIEIA HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"11401 CARSON ST, SUITE N",LAKEWOOD,90715,Los Angeles,33.83163,-118.0904085,,6037,False,False,False,True
HYGIEIA HOSPICE,HOSPICE,HOSPICE,"13047 ARTESIA BLVD, SUITE C200",CERRITOS,90703,Los Angeles,33.873561,-118.054197,,6037,False,False,False,True
HYGIEIA HOSPICE CARE,HOSPICE,HOSPICE,"11401 CARSON ST, SUITE M",LAKEWOOD,90715,Los Angeles,33.83163,-118.0904085,,6037,False,False,False,True
I KNOW HOSPICE INC,HOSPICE,HOSPICE,"18425 BURBANK BLVD, SUITE 401",TARZANA,91356,Los Angeles,34.17218746,-118.5345137,,6037,False,False,False,True
"IBOLIT HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"221 W ALAMEDA AVE, SUITE 202",BURBANK,91502,Los Angeles,34.16913,-118.3064985,,6037,False,False,False,True
"ICARE HOME HEALTH SERVICES, INC.",HHA,HOME HEALTH AGENCY,"17620 SHERMAN WAY, SUITE 103",VAN NUYS,91406,Los Angeles,34.200918,-118.516995,,6037,False,False,False,True
"ICARE HOSPICE SERVICES, INC.",HOSPICE,HOSPICE,"12011 VICTORY BLVD, SUITE 100",NORTH HOLLYWOOD,91606,Los Angeles,34.186986,-118.394793,,6037,False,False,False,True
ICF LA LLC,ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,6631 CLEON AVE,NORTH HOLLYWOOD,91606,Los Angeles,34.191312,-118.368475,,6037,False,False,False,True
ICONIC HOME HEALTH CARE INC.,HHA,HOME HEALTH AGENCY,"10012 COMMERCE AVE, SUITE B",TUJUNGA,91042,Los Angeles,34.250652,-118.2883185,,6037,False,False,False,True
"ICURE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"1415 E COLORADO ST, UNIT 207",GLENDALE,91205,Los Angeles,34.14311601,-118.233339,,6037,False,False,False,True
"IDAN HOME HEALTH, INC",HHA,HOME HEALTH AGENCY,"620 W ROUTE 66, SUITE 200",GLENDORA,91740,Los Angeles,34.12859693,-117.8755695,,6037,False,False,False,True
"IDEAL CARE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"21021 DEVONSHIRE ST, SUITE 204",CHATSWORTH,91311,Los Angeles,34.25751,-118.5916725,,6037,False,False,False,True
IDEAL CHOICE HOME HEALTH,HHA,HOME HEALTH AGENCY,"14852 VENTURA BLVD, SUITE 207",SHERMAN OAKS,91403,Los Angeles,34.15218869,-118.4568479,,6037,False,False,False,True
IDEAL CHOICE HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"16161 ROSCOE BLVD, SUITE 204",NORTH HILLS,91343,Los Angeles,34.221726,-118.4846535,,6037,False,False,False,True
"IDEAL HOME CARE, INC.",HHA,HOME HEALTH AGENCY,"2117 FOOTHILL BLVD, SUITE J",LA VERNE,91750,Los Angeles,34.11289187,-117.7633629,,6037,False,False,False,True
"IDEAL HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"2222 W BURBANK BLVD, SUITE 201",BURBANK,91506,Los Angeles,34.17957491,-118.3354033,,6037,False,False,False,True
"IDEAL HOSPICE CARE, INC",HOSPICE,HOSPICE,"16200 VENTURA BLVD, SUITE 308",ENCINO,91436,Los Angeles,34.15626,-118.4855895,,6037,False,False,False,True
"IDEAL PALLIATIVE AND HOSPICE CARE, INC.",HOSPICE,HOSPICE,"123 S MISSION DR, UNIT F",SAN GABRIEL,91776,Los Angeles,34.10147798,-118.110936,,6037,False,False,False,True
"IDT HOSPICE CARE, INC",HOSPICE,HOSPICE,"336 NORTH CENTRAL AVENUE, SUITE 8",GLENDALE,91203,Los Angeles,34.15132156,-118.2575223,,6037,False,False,False,True
IDYLLIC HOME HEALTH SERVICES,HHA,HOME HEALTH AGENCY,"2220 W BURBANK BLVD, SUITE 101",BURBANK,91506,Los Angeles,34.17958795,-118.3353649,,6037,False,False,False,True
IE COMMUNITY CARE HOME HEALTH SERVICES,HHA,HOME HEALTH AGENCY,"8949 RESEDA BLVD, SUITE 208",NORTHRIDGE,91324,Los Angeles,34.233246,-118.5366375,,6037,False,False,False,True
"IHOME HEALTH CARE, INC",HHA,HOME HEALTH AGENCY,"10545 BURBANK BLVD, SUITE 117B",NORTH HOLLYWOOD,91601,Los Angeles,34.172169,-118.36085,,6037,False,False,False,True
IHOME HEALTH SOLUTIONS,HHA,HOME HEALTH AGENCY,"21054 SHERMAN WAY, SUITE 310",CANOGA PARK,91303,Los Angeles,34.200846,-118.5924375,,6037,False,False,False,True
"IHPC HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"9017 RESEDA BLVD, SUITE 215",NORTHRIDGE,91324,Los Angeles,34.234155,-118.5364845,,6037,False,False,False,True
ILLON HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"18401 BURBANK BLVD, SUITE 123A",TARZANA,91356,Los Angeles,34.171938,-118.5335775,,6037,False,False,False,True
"ILLUMINATE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"10545 BURBANK BLVD, SUITE 137",NORTH HOLLYWOOD,91601,Los Angeles,34.172298,-118.360845,,6037,False,False,False,True
ILLUMINATE HOSPICE CARE INC,HOSPICE,HOSPICE,"3607 W MAGNOLIA BLVD, SUITE 2",BURBANK,91505,Los Angeles,34.16815587,-118.3463592,,6037,False,False,False,True
"ILLUMINATING CARE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"6420 COLDWATER CANYON AVE, SUITE 204 - 205",NORTH HOLLYWOOD,91606,Los Angeles,34.187409,-118.4136165,,6037,False,False,False,True
IMED HOSPICE,HOSPICE,HOSPICE,"22543 VENTURA BLVD, SUITE 223",WOODLAND HILLS,91364,Los Angeles,34.167879,-118.6181055,,6037,False,False,False,True
"IMMACULATE HEART OF MARY HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"14329 WOODRUFF AVE, SUITE A",BELLFLOWER,90706,Los Angeles,33.90123773,-118.1167296,,6037,False,False,False,True
"IMMEDIATE HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"27225 CAMP PLENTY RD, SUITE 1C",SANTA CLARITA,91351,Los Angeles,34.41608199,-118.476535,,6037,False,False,False,True
IMMEDIATE HOSPICE CARE,HOSPICE,HOSPICE,"14640 VICTORY BLVD, SUITE 224",VAN NUYS,91411,Los Angeles,34.186428,-118.452402,,6037,False,False,False,True
IMMENSE HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"1276 E COLORADO BLVD, SUITE 201",PASADENA,91106,Los Angeles,34.145631,-118.1242395,,6037,False,False,False,True
IMMORTELLE MED HOME HEALTHCARE,HHA,HOME HEALTH AGENCY,"6742 VAN NUYS BLVD, SUITE 107",VAN NUYS,91405,Los Angeles,34.193421,-118.448451,,6037,False,False,False,True
"IMPACT HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"16430 VENTURA BLVD, 202A",ENCINO,91436,Los Angeles,34.157353,-118.491103,,6037,False,False,False,True
IMPACT HOSPICE CARE INC,HOSPICE,HOSPICE,"16430 VENTURA BLVD, SUITE 200 A",ENCINO,91436,Los Angeles,34.15700202,-118.491248,,6037,False,False,False,True
IMPERIAL CARE CENTER,SNF,SKILLED NURSING FACILITY,11441 VENTURA BLVD,STUDIO CITY,91604,Los Angeles,34.139979,-118.3803075,,6037,False,False,False,True
IMPERIAL CARE DIALYSIS CENTER,ESRD/CDC,CHRONIC DIALYSIS CLINIC,4345 E IMPERIAL HWY,LYNWOOD,90262,Los Angeles,33.93083221,-118.1841919,,6037,False,False,False,True
"IMPERIAL CARE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"14545 FRIAR ST, SUITE 202 V",VAN NUYS,91411,Los Angeles,34.185816,-118.4503365,,6037,False,False,False,True
IMPERIAL CREST HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,11834 INGLEWOOD AVE,HAWTHORNE,90250,Los Angeles,33.926247,-118.360926,,6037,False,False,False,True
IMPERIAL DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,2738 W IMPERIAL HWY,INGLEWOOD,90303,Los Angeles,33.93083109,-118.3235088,,6037,False,False,False,True
IMPERIAL HEALTH ADHC,ADHC,ADULT DAY HEALTH CARE,2180 E WALNUT ST,PASADENA,91107,Los Angeles,34.14840399,-118.105189,,6037,False,False,False,True
IMPERIAL HEALTHCARE CENTER,SNF,SKILLED NURSING FACILITY,11926 LA MIRADA BLVD,LA MIRADA,90638,Los Angeles,33.9218018,-118.0118036,,6037,False,False,False,True
"IMPERIAL HEALTHCARE SERVICES,INC.",HHA,HOME HEALTH AGENCY,"1175 N LAKE AVE, UNIT 111A",PASADENA,91104,Los Angeles,34.16616,-118.132992,,6037,False,False,False,True
"IMPERIAL HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"229 N CENTRAL AVE, SUITE 500",GLENDALE,91203,Los Angeles,34.149132,-118.2582675,,6037,False,False,False,True
"IMPERIAL PARK, INC.",ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,3323 E IMPERIAL HWY,LYNWOOD,90262,Los Angeles,33.930945,-118.210752,,6037,False,False,False,True
IMPETUS HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"133 N ALTADENA DR, SUITE 309",PASADENA,91107,Los Angeles,34.148529,-118.0992195,,6037,False,False,False,True
"IMPRESS HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"10315 WOODLEY AVE, SUITE 207",GRANADA HILLS,91344,Los Angeles,34.258041,-118.4858685,,6037,False,False,False,True
IMPRESSION HOME HEALTH,HHA,HOME HEALTH AGENCY,"14414 HAMLIN ST, UNIT 216",VAN NUYS,91401,Los Angeles,34.188471,-118.4471775,,6037,False,False,False,True
"IN GOOD HANDS HOSPICE, INC.",HOSPICE,HOSPICE,"12158 HAMLIN ST, SUITE 3",NORTH HOLLYWOOD,91606,Los Angeles,34.188381,-118.3984695,,6037,False,False,False,True
"IN GREAT HANDS, INC.",HOSPICE,HOSPICE,"4312 WOODMAN AVE, SUITE 305",SHERMAN OAKS,91423,Los Angeles,34.148637,-118.430775,,6037,False,False,False,True
"IN THE ARMS OF GRACE HOSPICE, INC.",HOSPICE,HOSPICE,"3111 LOS FELIZ BLVD, SUITE 107",LOS ANGELES,90039,Los Angeles,34.12449,-118.2670605,,6037,False,False,False,True
IN-HOME CARE CALIFORNIA,HHA,HOME HEALTH AGENCY,"19626 VENTURA BLVD, SUITE 228",TARZANA,91356,Los Angeles,34.17262988,-118.5610169,,6037,False,False,False,True
INDEPENDENCE HOME HEALTH INC.,HHA,HOME HEALTH AGENCY,"6501 FOOTHILL BLVD, SUITE 201C",TUJUNGA,91042,Los Angeles,34.245135,-118.273392,,6037,False,False,False,True
"INDEPENDENT OPTIONS, BRONZE KNOLL HOUSE",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1625 BRONZE KNOLL RD,DIAMOND BAR,91765,Los Angeles,33.992685,-117.808821,,6037,False,False,False,True
"INDEPENDENT OPTIONS, INC., KIOWA CREST HOUSE",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1501 KIOWA CREST DR,DIAMOND BAR,91765,Los Angeles,33.993837,-117.832518,,6037,False,False,False,True
"INDEPENDENT OPTIONS, INC./KIOWA CREST II",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,1591 KIOWA CREST DR,DIAMOND BAR,91765,Los Angeles,33.991731,-117.829728,,6037,False,False,False,True
"INDIGO HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"11755 VICTORY BLVD, SUITE 211",NORTH HOLLYWOOD,91606,Los Angeles,34.186842,-118.3897845,,6037,False,False,False,True
"INFINITE BLESSINGS CARE HOME, INC.",ICFDDH,INTERMEDIATE CARE FACILITY-DD/H/N/CN/IID,23711 PROSPECT VALLEY DR,DIAMOND BAR,91765,Los Angeles,34.02428602,-117.805327,,6037,False,False,False,True
"INFINITE CARE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"5301 LAUREL CANYON BLVD, SUITE 112",VALLEY VILLAGE,91607,Los Angeles,34.166961,-118.3967055,,6037,False,False,False,True
"INFINITE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"22151 VENTURA BLVD, SUITE 201",WOODLAND HILLS,91364,Los Angeles,34.168869,-118.609893,,6037,False,False,False,True
"INFINITE HOMEHEALTH AND PALLIATIVE CARE, INC.",HHA,HOME HEALTH AGENCY,"16200 VENTURA BLVD., SUITE 209",ENCINO,91436,Los Angeles,34.15626,-118.4855895,,6037,False,False,False,True
INFINITE HOSPICE,HOSPICE,HOSPICE,"5121 VAN NUYS BLVD, SUITE 202",SHERMAN OAKS,91403,Los Angeles,34.16374899,-118.449058,,6037,False,False,False,True
"INFINITE HOSPICE CARE, INC.",HOSPICE,HOSPICE,"16200 VENTURA BLVD., SUITE 211",ENCINO,91436,Los Angeles,34.15626,-118.4855895,,6037,False,False,False,True
"INFINITE LIFE, INC",HOSPICE,HOSPICE,"5958 VINELAND AVE, SUITE L-2",NORTH HOLLYWOOD,91601,Los Angeles,34.179201,-118.370106,,6037,False,False,False,True
INFINITY ADULT DAY HEALTH CARE CENTER,ADHC,ADULT DAY HEALTH CARE,"5703 CORSA AVE, SUITE 100",WESTLAKE VILLAGE,91362,Los Angeles,34.155342,-118.799811,,6037,False,False,False,True
INFINITY CARE OF EAST LOS ANGELES,SNF,SKILLED NURSING FACILITY,101 S FICKETT ST,LOS ANGELES,90033,Los Angeles,34.042419,-118.207683,,6037,False,False,False,True
INFINITY HEALTHCARE SOLUTIONS INC.,HHA,HOME HEALTH AGENCY,"14550 ARCHWOOD ST, SUITE 107",VAN NUYS,91405,Los Angeles,34.192764,-118.450692,,6037,False,False,False,True
"INFINITY HOME CARE PROVIDERS, INC.",HHA,HOME HEALTH AGENCY,"9350 FLAIR DR, SUITE 268",EL MONTE,91731,Los Angeles,34.071606,-118.0649115,,6037,False,False,False,True
"INFINITY HOME HEALTH CARE, INC",HHA,HOME HEALTH AGENCY,4368 WOODMAN AVE,SHERMAN OAKS,91423,Los Angeles,34.149978,-118.431027,,6037,False,False,False,True
"INFINITY HOMECARE AGENCY, INC.",HHA,HOME HEALTH AGENCY,"7050 OWENSMOUTH AVE, SUITE 210",CANOGA PARK,91303,Los Angeles,34.198803,-118.6013745,,6037,False,False,False,True
"INGENIOUS HOME HEALTH, INC",HHA,HOME HEALTH AGENCY,"725 S GLENDALE AVE, SUITE L",GLENDALE,91205,Los Angeles,34.137828,-118.25163,,6037,False,False,False,True
INGLEWOOD DIALYSIS,ESRD/CDC,CHRONIC DIALYSIS CLINIC,125 E ARBOR VITAE ST,INGLEWOOD,90301,Los Angeles,33.953022,-118.353627,,6037,False,False,False,True
INGLEWOOD HEALTH CARE CENTER,SNF,SKILLED NURSING FACILITY,100 S HILLCREST BLVD,INGLEWOOD,90301,Los Angeles,33.96254056,-118.3486646,,6037,False,False,False,True
INGOMAR CONGREGATE LIVING HEALTH FACILITY,CLHF,CONGREGATE LIVING HEALTH FACILITY,19000 INGOMAR ST,RESEDA,91335,Los Angeles,34.21171816,-118.5471367,,6037,False,False,False,True
"INHOUSE CARE SERVICES, INC.",HHA,HOME HEALTH AGENCY,"126 S. JACKSON ST., SUITE 302",GLENDALE,91205,Los Angeles,34.1453521,-118.2497843,,6037,False,False,False,True
INLAND VALLEY CARE AND REHABILITATION CENTER,SNF,SKILLED NURSING FACILITY,250 W ARTESIA ST,POMONA,91768,Los Angeles,34.076997,-117.754659,,6037,False,False,False,True
INLAND VALLEY HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"404 S PROSPECTORS RD, SUITE A",DIAMOND BAR,91765,Los Angeles,34.0175851,-117.8122853,,6037,False,False,False,True
INM HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"1545 N VERDUGO RD, SUITE 214",GLENDALE,91208,Los Angeles,34.16936499,-118.228223,,6037,False,False,False,True
INNER PEACE HOME HEALTH,HHA,HOME HEALTH AGENCY,"17050 CHATSWORTH ST, SUITE 122-A",GRANADA HILLS,91344,Los Angeles,34.264044,-118.5039945,,6037,False,False,False,True
INNOVATIVE CARE PARTNERS,HHA,HOME HEALTH AGENCY,"1307 WESTWOOD BLVD, SUITE 203B",LOS ANGELES,90024,Los Angeles,34.05683277,-118.442774,,6037,False,False,False,True
INNOVATIVE HOME HEALTH CARE,HHA,HOME HEALTH AGENCY,"266 MONTEREY ROAD, SUITE E",SOUTH PASADENA,91030,Los Angeles,34.111737,-118.170198,,6037,False,False,False,True
INNOVATIVE HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"239 E ALAMEDA AVE, SUITE 202",BURBANK,91502,Los Angeles,34.175547,-118.299051,,6037,False,False,False,True
"INSIGHT HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"15545 DEVONSHIRE ST, SUITE 311",MISSION HILLS,91345,Los Angeles,34.25767898,-118.471048,,6037,False,False,False,True
"INSPIRATION HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"14555 HAMLIN STREET, SUITE 1B",VAN NUYS,91411,Los Angeles,34.188849,-118.450719,,6037,False,False,False,True
"INSPIRE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"225 E BROADWAY, SUITE B113",GLENDALE,91205,Los Angeles,34.146576,-118.252953,,6037,False,False,False,True
"INSPIRED HOSPICE CARE, INC",HOSPICE,HOSPICE,"12015 MORA DR, UNIT 3",SANTA FE SPRINGS,90670,Los Angeles,33.94123498,-118.077793,,6037,False,False,False,True
"INSPIRED LIFE HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"10746 BURBANK BLVD, UNIT D",NORTH HOLLYWOOD,91601,Los Angeles,34.171875,-118.365291,,6037,False,False,False,True
INST. FOR MULTICULTURAL COUNSELING & ED. SERV. INC,COMTYC,PRIMARY CARE CLINIC,"3580 WILSHIRE BLVD, SUITE 2000",LOS ANGELES,90010,Los Angeles,34.061229,-118.3027995,,6037,True,False,False,True
"INSTANT CARE HOME HEALTH, INC",HHA,HOME HEALTH AGENCY,"8522 FOOTHILL BLVD, SUITE 204",SUNLAND,91040,Los Angeles,34.25938701,-118.318925,,6037,False,False,False,True
"INSTANT CARE HOSPICE, INC.",HOSPICE,HOSPICE,"6850 SEPULVEDA BLVD, SUITE 215",VAN NUYS,91405,Los Angeles,34.195392,-118.4654385,,6037,False,False,False,True
"INSTANT HOME CARE, INC.",HHA,HOME HEALTH AGENCY,"6829 LANKERSHIM BLVD, SUITE 205",NORTH HOLLYWOOD,91605,Los Angeles,34.194753,-118.3882275,,6037,False,False,False,True
"INSTANT HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"21032 DEVONSHIRE ST, SUITE 206",CHATSWORTH,91311,Los Angeles,34.256799,-118.5918435,,6037,False,False,False,True
"INSTITUTE FOR MULTICULTURAL COUNSELING AND EDUCATION SERVICES, INC.",PSYCHC,PSYCHOLOGY CLINIC,"121 W LEXINGTON DR, SUITE 300",GLENDALE,91203,Los Angeles,34.15196001,-118.255485,,6037,False,True,False,True
"INTEGRA HOME HEALTH, INC.",HHA,HOME HEALTH AGENCY,"13257 SATICOY ST, SUITE A",NORTH HOLLYWOOD,91605,Los Angeles,34.208478,-118.421712,,6037,False,False,False,True
"INTEGRAL HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"14547 TITUS ST, SUITE 203",PANORAMA CITY,91402,Los Angeles,34.219854,-118.45017,,6037,False,False,False,True
INTEGRAL HOSPICE INC.,HOSPICE,HOSPICE,"10623 SHERMAN GROVE AVE, UNIT C",SUNLAND,91040,Los Angeles,34.262163,-118.320318,,6037,False,False,False,True
"INTEGRATED HOME HEALTH CARE, INC.",HHA,HOME HEALTH AGENCY,"12444 VICTORY BLVD, SUITE 400",NORTH HOLLYWOOD,91606,Los Angeles,34.18637032,-118.4043517,,6037,False,False,False,True
"INTEGRATED HOSPICE CARE, INC",HOSPICE,HOSPICE,"6354 1/2 VAN NUYS BLVD, SUITE 102",VAN NUYS,91401,Los Angeles,34.18584415,-118.4486726,,6037,False,False,False,True
INTEGRITY CONTINUOUS HOMECARE,HHA,HOME HEALTH AGENCY,"818 W CAMERON AVE, FLOOR 1ST",WEST COVINA,91790,Los Angeles,34.061778,-117.9324945,,6037,False,False,False,True
INTEGRITY HOME CARE CORPORATION,HHA,HOME HEALTH AGENCY,"8954 RESEDA BLVD., SUITE 201",NORTHRIDGE,91324,Los Angeles,34.233435,-118.5357555,,6037,False,False,False,True
"INTEGRITY HOME HEALTH CARE SERVICES, INC.",HHA,HOME HEALTH AGENCY,"5530 CORBIN AVE, SUITE 107",TARZANA,91356,Los Angeles,34.17180802,-118.561841,,6037,False,False,False,True
INTEGRITY HOSPICE INC,HOSPICE,HOSPICE,"3017 N SAN FERNANDO BLVD, SUITE #C",BURBANK,91504,Los Angeles,34.20147047,-118.3432679,,6037,False,False,False,True
INTENSE HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"3786 LA CRESCENTA AVE, SUITE 104",GLENDALE,91208,Los Angeles,34.21096676,-118.2396668,,6037,False,False,False,True
INTENSITY HOME HEALTH INC,HHA,HOME HEALTH AGENCY,"608 S HILL ST, SUITE 1313",LOS ANGELES,90014,Los Angeles,34.04662501,-118.252928,,6037,False,False,False,True
"INTENSIVE HOSPICE CARE, INC.",HOSPICE,HOSPICE,"4605 LANKERSHIM BLVD, SUITE 106",NORTH HOLLYWOOD,91602,Los Angeles,34.154046,-118.3683195,,6037,False,False,False,True
